commit Id,Date,filename,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement,Effective Commit
ebd50d4d9e5478b5a1f0ccb88ab32326f97680a2,"06/11/2003, 22:59:14",file_ 8,1,0,0,0,0,0,0,0,0,1
c9136856b5cc53b30f6843a6f9cf8933c87dcccf,"09/05/2004, 00:24:28",file_ 8,0,0,0,0,0,0,0,0,0,11
701dbb4d6154b5364038bc9659f6992e5e02d0cb,"06/18/2003, 16:29:10",file_ 9,1,0,0,0,1,0,0,0,0,1
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 10,1,0,0,0,1,0,0,0,0,1
7f894ae41642ca6b8b39764bb7f3312808f44eef,"08/14/2008, 06:30:38",file_ 10,2,0,0,0,2,0,0,0,0,8
e89192b1a80442ce0a0bcff7230bd8cf67b07169,"12/09/2008, 18:03:31",file_ 10,1,0,0,0,1,0,0,0,0,10
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 11,2,0,0,0,1,0,0,0,0,1
33fffea3f36a9136d358d2fb927a1c6b20bc1b39,"12/20/2007, 22:28:54",file_ 11,4,0,0,0,2,0,0,0,0,7
d0ac3df8f7fc969ea96d888625c11e5933dc1718,"08/28/2008, 20:26:36",file_ 11,0,0,0,0,0,0,0,0,0,9
23feb0523b16fdaa36371df0f7d4950560127c3c,"11/03/2008, 23:25:11",file_ 11,4,0,0,0,2,0,0,0,0,11
a619926bab38f4b88a5617f92882e21d5ec1e525,"04/21/2011, 20:40:32",file_ 11,2,0,0,0,2,0,0,0,0,15
1525010f74c9726e2be86c535a1cee06639ab908,"06/28/2015, 15:27:24",file_ 11,1,0,0,0,1,0,0,0,0,16
43e4a8a930be8b3d0359e517e4a6ef12f0d0ba73,"12/11/2003, 00:22:36",file_ 12,5,0,1,0,2,0,0,0,0,1
8b28d69e79eefaa58f40d1f51c55947019e6e8c3,"05/19/2004, 01:35:09",file_ 12,3,0,0,0,1,0,0,0,0,5
476d22babc0ccbad786e7b335f84b050cee90114,"05/19/2004, 22:34:01",file_ 12,5,0,1,0,2,0,0,0,0,6
d077a61bd2cb33f32974c0e85fc0b068dce5868c,"09/21/2004, 19:41:13",file_ 12,0,0,0,0,0,0,0,0,0,8
